date,AUDUSD,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF,USDIDR,USDINR,USDJPY,USDKRW,USDSGD,USDTWD,USDZAR
2005-02-25,0.78557500243187,1.320750027895,1.9137499928474253,0.721699997782705,1.2403250038624,1.166950017213825,9265.25,43.6449995040895,105.29750061035,1008.725006103525,1.6313249766826499,31.118499755859002,5.81242501735685
2005-02-28,0.789774999022485,1.3248249590397,1.9211749732494252,0.7247250080108625,1.2349250018596751,1.16094997525215,9266.0,43.66374969482425,104.80500221252001,1003.975006103525,1.6258749961852752,31.10275030136125,5.801874995231625
2005-03-01,0.78872498869896,1.320325016975425,1.9205999672412748,0.7263749986887,1.23797500133515,1.164350003004075,9266.5,43.662499427795495,104.49250030517499,1003.75,1.622974961996075,30.9874997138975,5.83142495155335
2005-03-02,0.7838499993085851,1.3148999810218749,1.916124999523175,0.7257250100374225,1.240825027227425,1.170149981975525,9275.25,43.67049980163551,104.655002593995,1006.1500091553,1.624774992465975,30.864749431609997,5.8777251243591255
2005-03-03,0.78277499973774,1.312900006771075,1.9101750254631003,0.7266749888658526,1.24252501130105,1.1775249838829,9287.25,43.687499046325506,105.01000022888499,1007.6249847412,1.6267749667167501,30.79799985885625,5.935925126075724
2005-03-04,0.787050008773805,1.3174999952316502,1.91587498784065,0.730525001883505,1.237124979496025,1.175300002098075,9339.75,43.66375064849875,104.97750091552749,1008.475006103525,1.6276000142097502,30.851250171661253,5.89069998264315
2005-03-07,0.790975004434585,1.3220249712467251,1.91854998469355,0.73409999907017,1.230850040912625,1.172699987888325,9333.75,43.664999961853006,104.9599990844725,1004.04998779295,1.6258749663829501,30.760500431060752,5.859399914741525
2005-03-08,0.7951000034809099,1.328125029802325,1.922100037336325,0.7375000119209274,1.2215250134467999,1.16749998927115,9363.75,43.622499465942255,104.84749984741251,1004.3999938965,1.6231749951839247,30.87025022506725,5.8175998926162755
2005-03-09,0.7952750027179725,1.3371749818324998,1.92610001564025,0.73812499642372,1.2080750465393,1.160199999809275,9365.0,43.628749847411996,104.257499694825,1002.024993896475,1.62059995532035,30.73300027847275,5.7696249485015745
2005-03-10,0.7924750000238425,1.3412250280380498,1.9248250126839,0.73937499523163,1.2044750154018502,1.15592503547665,9352.5,43.5724992752075,104.0025005340575,998.1999969482575,1.618949979543675,30.682499885558748,5.798524856567375
2005-03-11,0.79162500798702,1.343624979257575,1.923225015401825,0.7385499924421325,1.20592498779295,1.152549982070925,9365.0,43.520001411438,104.02499961853,999.55000305175,1.620175033807775,30.7249999046325,5.835874915122975
2005-03-14,0.7900999933481199,1.3410500288009501,1.9196249842643751,0.7389499992132176,1.2066499888896751,1.155200004577625,9373.75,43.52549934387174,104.39249801635751,999.32499694825,1.6211250126362,30.73899984359725,5.9062750339508
2005-03-15,0.7894749939441701,1.334700018167475,1.9156999886036,0.7397000044584275,1.2055749893188499,1.161874979734425,9360.5,43.54250049591075,104.62249946594501,1002.050003051775,1.6234499812126253,30.873250484466503,6.035675048828125
2005-03-16,0.7919500023126574,1.336374998092625,1.9198499917983751,0.7423000037670124,1.20492497086525,1.15854999423025,9344.5,43.55624961853025,104.33749961852999,1003.299987792975,1.622574985027325,31.017999649047752,6.0828250646591
2005-03-17,0.7930500060319925,1.3389750123024,1.9245500266552,0.743174999952315,1.203274995088575,1.15492498874665,9348.75,43.5774993896485,104.397499084475,1001.975006103525,1.6217999756336,31.012999534607,6.07599997520445
2005-03-18,0.7929750084877025,1.3336749970913,1.9212250113487501,0.7426499873399725,1.2026999890804,1.1615250110626252,9363.75,43.593750953674494,104.71000099182,1003.1499938965001,1.625025004148475,31.14349985122675,6.0538250207901
2005-03-21,0.7894999980926525,1.32349997758865,1.9082249701023,0.7396250069141375,1.207675009965875,1.1717000007629501,9393.75,43.668000221252754,105.005001068115,1007.1250152588,1.627900034189225,31.186999797821002,6.09414994716645
2005-03-22,0.7857499867677675,1.313125014305125,1.89120000600815,0.7341250032186499,1.2077000141144,1.1829499900341,9414.0,43.69624900817875,105.3275012969975,1010.274993896475,1.6345250308513748,31.326250076294,6.1284998655319
2005-03-23,0.7767999917268775,1.3028250038624,1.8770999908447,0.72347500920296,1.21257495880125,1.192624986171725,9404.5,43.726249694824006,105.76249885559,1012.5500030517501,1.6411500275135,31.358000278472502,6.202500104904175
2005-03-24,0.7721500098705274,1.29745003581045,1.870149999856925,0.7155000120401375,1.215950012207,1.19765001535415,9414.5,43.762500762939496,106.19249916076751,1012.5499877929501,1.6441500186920248,31.428500175476,6.2128751277923495
2005-03-25,0.7721250057220475,1.2949749827385002,1.8698999881744252,0.713774994015695,1.2165000438690248,1.20054998993875,9417.0,43.69500064849825,106.367502212525,1013.2749938964749,1.644100010395075,31.473500251770247,6.214574933052024
2005-03-28,0.770250007510185,1.291725009679775,1.8667250275611749,0.7103250026702901,1.2204250097275,1.202324986457825,9432.0,43.73674964904775,106.78500175476,1016.5499877929501,1.6475250124931249,31.60825014114375,6.28627502918245
2005-03-29,0.7703499943017975,1.2910499870777001,1.8704499900341,0.7086499929428101,1.2140000164509,1.20229998230935,9498.75,43.8112506866455,107.3050003051775,1021.649993896475,1.65052500367165,31.75924968719475,6.33980000019075
2005-03-30,0.7711250036954874,1.293650001287475,1.877799987792975,0.70922499895096,1.21290001273155,1.1987000405788248,9520.0,43.76800060272225,107.45000076293749,1024.67501831055,1.65152499079705,31.8187499046325,6.304799914360051
2005-03-31,0.772775009274485,1.295250028371825,1.8841499686241001,0.7102499902248375,1.212799996137625,1.196524977684025,9482.75,43.710000038147,107.21249961853,1019.975006103525,1.6502499878406751,31.600500106811502,6.244324922561625
2005-04-01,0.7720749974250776,1.29492500424385,1.8861749768257,0.7109749913215625,1.21247497200965,1.19889998435975,9479.75,43.6875,107.32249832153249,1014.0249938965001,1.6545750200748501,31.4937500953675,6.205624938011175
2005-04-04,0.76800000667572,1.286299973726275,1.8765250146389,0.7068500071764,1.219425022602075,1.207474976778,9480.0,43.703750610351506,107.97750091552749,1013.8499908447251,1.6624999642372,31.577250003815003,6.224599838256849
2005-04-05,0.7670249938964825,1.284724980592725,1.877524971961975,0.706475004553795,1.220850020647025,1.2083999812603,9496.75,43.7650003433225,108.36249923706251,1018.0,1.663325011730175,31.604000091552752,6.2175250053405495
2005-04-06,0.7659000158309925,1.2869749963283499,1.8801499903202,0.7102499902248375,1.22070002555845,1.20544999837875,9483.0,43.743749618530245,108.38750076294001,1015.675003051775,1.6601000130176753,31.583750247955248,6.152074933052024
2005-04-07,0.7659499943256375,1.2878000140190249,1.8761000037193247,0.7128749936819101,1.221724957227725,1.2045000195503501,9495.5,43.72175025939925,108.5450000762925,1013.80000305175,1.6583000123500997,31.559750080108753,6.116750121116599
2005-04-08,0.7693500071763975,1.2885999977588751,1.877624988555925,0.7145500034093825,1.2265500128269249,1.202999979257575,9496.25,43.71749973297125,108.467500686645,1013.5,1.65664997696875,31.602499961853,6.147274971008325
2005-04-11,0.7733250111341475,1.29530000686645,1.88767498731615,0.7189000099897376,1.230874955654125,1.1949749886989751,9496.25,43.66250133514425,108.0499992370625,1013.600006103525,1.65277498960495,31.567749977112,6.121224880218525
2005-04-12,0.7748499959707276,1.294449985027325,1.8909749984741,0.7205750048160525,1.2358500361442748,1.1966999769211002,9490.5,43.74250030517575,107.87500190734751,1012.1499938965001,1.6480250060558501,31.54749965667725,6.14597499370575
2005-04-13,0.7768750190734874,1.2909500002861,1.892149984836575,0.72300000488758,1.236975014209725,1.20022502541545,9488.5,43.71125030517575,107.48999977111751,1015.3999938965001,1.6453749835490998,31.50125026702875,6.1148250102996755
2005-04-14,0.7738999873399751,1.285449981689425,1.88655000925065,0.7229000031948074,1.2408000230789,1.20797500014305,9501.75,43.69250011444075,107.8000011444075,1014.4500122070499,1.6499499976635001,31.55875015258775,6.200450062751775
2005-04-15,0.7686999887228025,1.2858250141143501,1.8861500024795752,0.7169750034809099,1.243999987840675,1.2075749933719502,9533.0,43.731250762939496,108.01249885559,1019.75,1.656525015830975,31.619500637054752,6.280175089836125
2005-04-18,0.7674749940633799,1.2963500022888,1.897975027561175,0.7161249965429325,1.246525019407275,1.194474995136275,9550.75,43.75,107.6125011444075,1019.1250152588,1.6551499962807,31.62450027465825,6.2563999891281
2005-04-19,0.7690999954938875,1.30337500572205,1.9107500016689252,0.7208499908447275,1.24262499809265,1.184825003147125,9569.5,43.702499389648494,107.0925006866475,1014.0,1.650400012731525,31.550750732422003,6.2073999643326
2005-04-20,0.77377499639988,1.30577501654625,1.9171749949455248,0.72564999759197,1.2397999763488752,1.18124997615815,9583.5,43.7005004882815,106.95000076293749,1007.949996948225,1.647774994373325,31.44750022888175,6.124149918556199
2005-04-21,0.775600001215935,1.307425022125225,1.914149999618525,0.7277500182390201,1.2397500276565752,1.179800003767025,9639.25,43.6837491989135,106.9825019836425,1007.0750122070499,1.6477749943733502,31.4562501907345,6.086050033569325
2005-04-22,0.77844998240471,1.3059749901294502,1.911549985408775,0.7290999889373775,1.2369000017643,1.182400017976775,9677.5,43.70000076293925,106.4150009155275,1003.44999694825,1.6478750109672748,31.39750003814675,6.06724989414215
